ID_TRC,PROPRIETAIRE_REF,CODE_ARR,FORME,RUELLE_ID,DATE_AMENAGEMENT,DATE_BONIFICATION,CIRCULATION,TYPE_AMENAGEMENT,TYPE_RECOUVREMENT,SUPERFICIE_RUELLE_M2,SUPERFICIE_VERDISSEMENT_M2,NUMERO_DE_RESOLUTION,DATE_MAJ
402704,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000075","20150701",,"Fermée","Mobilier","Asphalté ou bétonnée",124.452,,,"20191127"
402706,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000030","20120701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",124.56,,,"20191206"
402707,"Rosemont - La Petite-Patrie","RPP","J","RPP-J-1000047","20140701",,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",124.617,,,"20191126"
402270,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000061","20140701",20201028,"Ouverte","Plates-bandes et mobilier","Mixte",1039.392,"111",,"20201130"
402271,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000076","20150701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1039.709,,,"20191127"
402272,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000101","20170701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1042.287,,,"20191129"
405797,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1200013","20200701",,"Ouverte",,"Asphalté ou bétonnée",82.753,,,"20191024"
405852,"Verdun","VRD","H","VRD-H-1020111","20110529",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",158.729,,,"20201126"
405998,"Verdun","VRD","H","VRD-H-1020101","20100605",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",143.114,,,"20201126"
405999,"Verdun","VRD","T","VRD-T-1020133","20131005",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",143.165,,,"20201126"
405699,"Verdun","VRD","H","VRD-H-1020122","20120922",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",144.53,,,"20201126"
405700,"Verdun","VRD","T","VRD-T-1020152","20150613",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",144.818,,,"20201126"
405362,"Villeray - St-Michel - Parc-Extension","VSMPE","T","VSMPE-T-1100024","20190701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",108.699,"1",,"20191022"
405367,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1200013","20200701",,"Ouverte",,"Asphalté ou bétonnée",109.709,,,"20191024"
404724,"Villeray - St-Michel - Parc-Extension","VSMPE","A","VSMPE-A-1200014",,,"Ouverte",,"Asphalté ou bétonnée",141.713,,,"20201124"
405524,"Villeray - St-Michel - Parc-Extension","VSMPE","A","VSMPE-A-1200014",,,"Ouverte",,"Asphalté ou bétonnée",436.365,,,"20191024"
402615,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000058","20140701",,"Ouverte","Mobilier","Asphalté ou bétonnée",93.572,,,"20191126"
403183,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000088","20160701",,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",106.402,,,"20191127"
403184,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000015",,,"Ouverte","Plates-bandes et mobilier",,106.51,,,"20191129"
403187,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000067","20150701",,"Partiellement fermée","Plates-bandes et mobilier","Mixte",106.793,,,"20191127"
403064,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000007","20100701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",135.965,,,"20191125"
403065,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000123","20201028",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",136.405,"0",,"20201130"
403067,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000019","20110701",,"Ouverte","Mobilier","Asphalté ou bétonnée",136.771,,,"20191203"
402651,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000119","20201028",,"Partiellement fermée","Plates-bandes","Asphalté ou bétonnée",166.54,,,"20201130"
405650,"Verdun","VRD","H","VRD-H-1020161","20160528",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1042.401,,,"20201126"
405651,"Verdun","VRD","H","VRD-H-1020143","20141004",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1049.787,,,"20201126"
405656,"Verdun","VRD","H","VRD-H-1020212",,,"Partiellement fermée","Plates-bandes et mobilier","Mixte",1157.903,,,"20201126"
406484,"Verdun","VRD","I","VRD-I-1020182","20180609",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",786.108,,,"20201126"
405090,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1100023","20190701",,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",188.105,"4",,"20191022"
405213,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1400001","20150701",20190701,"Fermeture saisonnière","Mobilier et marquage au sol","Asphalté ou bétonnée",101.795,,,"20191031"
403979,"Plateau - Mont-Royal","PMR","I","PMR-I-1000007","19980801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1197.196,,,"20191115"
402356,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000100","20170701",,"Ouverte","Mobilier","Asphalté ou bétonnée",115.506,,,"20191129"
402357,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000119","20201028",,"Fermeture saisonnière","Plates-bandes et mobilier","Asphalté ou bétonnée",115.56,"0",,"20201130"
402361,"Rosemont - La Petite-Patrie","RPP","J","RPP-J-1000084","20160701",,"Ouverte","Mobilier","Asphalté ou bétonnée",116.037,,,"20191127"
403245,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000060","20140701",,"Ouverte","Mobilier","Asphalté ou bétonnée",108.786,,,"20191126"
403246,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000102","20170701",,"Fermée","Plates-bandes et mobilier","Mixte",108.827,,,"20191129"
403251,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000095","20170701",,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",109.247,,,"20191128"
403252,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000057","20140701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",109.328,,,"20191126"
402440,"Rosemont - La Petite-Patrie","RPP","F","RPP-F-1000029","20120701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",155.242,,,"20191206"
402441,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000104","20180701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",155.38,,,"20191129"
402501,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000064","20150701",,"Ouverte","Mobilier","Asphalté ou bétonnée",156.984,,,"20191127"
405658,"Verdun","VRD","H","VRD-H-1020172","20170603",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1165.871,,,"20201126"
405719,"Verdun","VRD","T","VRD-T-1020131","20130513",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1169.886,,,"20201126"
405787,"Verdun","VRD","T","VRD-T-1020152","20150613",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1443.56,,,"20201126"
405847,"Verdun","VRD","E","VRD-E-1020181","20180602",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",157.634,,,"20201126"
405850,"Verdun","VRD","T","VRD-T-1020131","20130513",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",158.246,,,"20201126"
406542,"Verdun","VRD","A","VRD-A-1020201","20201003",,"Ouverte","Plates-bandes et mobilier","Mixte",856.794,,,"20201126"
405156,"Villeray - St-Michel - Parc-Extension","VSMPE","A","VSMPE-A-1200014","20190701",,"Ouverte","Mobilier","Asphalté ou bétonnée",196.71,"19.5",,"20201124"
405219,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1400001","20150701",20190701,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",102.939,,,"20191031"
404801,"Villeray - St-Michel - Parc-Extension","VSMPE","T","VSMPE-T-1100022","20190701",,"Ouverte",,"Asphalté ou bétonnée",146.554,,,"20191022"
404803,"Villeray - St-Michel - Parc-Extension","VSMPE","T","VSMPE-T-1100022","20190701",,"Ouverte",,"Asphalté ou bétonnée",148.169,,,"20191022"
402758,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000089","20160701",,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",96.858,,,"20191127"
402759,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000093","20170701",,"Fermée","Plates-bandes et mobilier","Mixte",96.862,,,"20191128"
402761,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000015","20110701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",96.915,,,"20191129"
402424,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000090","20160701",,"Ouverte","Mobilier","Asphalté ou bétonnée",117.607,,,"20191127"
403255,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000042","20130701",,"Ouverte","Mobilier","Asphalté ou bétonnée",109.393,,,"20191202"
403256,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000056","20140701",,"Ouverte","Mobilier","Asphalté ou bétonnée",109.77,,,"20191126"
404042,"Plateau - Mont-Royal","PMR","A","PMR-A-1000027","20030801",20160801,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1241.954,"136.92",,"20191114"
404247,"Plateau - Mont-Royal","PMR","T","PMR-T-1000057","20150801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",113.82,"15.09",,"20191113"
403133,"Rosemont - La Petite-Patrie","RPP","J","RPP-J-1000001","20100701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",138.488,,,"20191021"
403139,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000064","20150701",,"Fermée","Plates-bandes et mobilier","Mixte",139.589,,,"20191127"
403140,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000039","20130701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",139.757,,,"20191202"
402599,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000058","20140701",,"Ouverte","Mobilier","Asphalté ou bétonnée",91.942,,,"20191126"
402210,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000060","20140701",,"Ouverte","Mobilier","Asphalté ou bétonnée",110.705,,,"20191126"
402726,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000017","20110701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",169.713,,,"20191203"
402792,"Rosemont - La Petite-Patrie","RPP","J","RPP-J-1000084","20160701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",173.078,,,"20191127"
402794,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000022","20120701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",173.27,,,"20191203"
402461,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000067","20150701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",463.105,,,"20191127"
402462,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000015","20110701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",466.401,,,"20191129"
402928,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000025","20120701",,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",131.44,,,"20191206"
402510,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000012","20110701",,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",158.162,,,"20191129"
402513,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000076","20150701",,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",159.399,,,"20191127"
405863,"Verdun","VRD","T","VRD-T-1020142","20140920",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",161.596,,,"20201206"
406597,"Verdun","VRD","H","VRD-H-1020112","20110924",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",916.783,,,"20201126"
405925,"Verdun","VRD","H","VRD-H-1020101","20100605",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",161.952,,,"20201126"
405927,"Verdun","VRD","H","VRD-H-1020171","20170527",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",162.88,,,"20201126"
406415,"Verdun","VRD","E","VRD-E-1020181","20180602",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",551.021,,,"20201126"
405703,"Verdun","VRD","H","VRD-H-1020171","20170527",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",146.14,,,"20201126"
405704,"Verdun","VRD","H","VRD-H-1020161","20160514",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",146.405,,,"20201126"
402832,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000056","20140701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",98.059,,,"20191126"
402833,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000109","20180701",,"Ouverte","Mobilier","Asphalté ou bétonnée",98.224,,,"20191129"
402836,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000056","20140701",,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",98.379,,,"20191126"
404050,"Plateau - Mont-Royal","PMR","A","PMR-A-1000071","20180801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1280.497,"177.29",,"20191113"
404541,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1100016","20180701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",560.326,,,"20191022"
403820,"Plateau - Mont-Royal","PMR","I","PMR-I-1000036","20090801",20120801,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",829.68,,,"20191114"
403198,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000094","20170701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",140.609,,,"20191128"
403632,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000059","20140701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",91.761,,,"20191126"
402717,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000012","20110701",,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",168.322,,,"20191129"
402718,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000081","20191127",,"Ouverte","Mobilier","Asphalté ou bétonnée",168.355,,,"20191127"
402503,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000104","20180701",,"Ouverte","Mobilier","Asphalté ou bétonnée",157.232,,,"20191129"
402505,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000108","20180701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",157.586,,,"20191129"
402507,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000017","20110701",,"Ouverte","Mobilier","Asphalté ou bétonnée",157.718,,,"20191203"
405435,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1300010","20180701",,"Ouverte",,,111.849,,,"20191028"
405854,"Verdun","VRD","E","VRD-E-1020181","20180602",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",159.065,,,"20201126"
405856,"Verdun","VRD","H","VRD-H-1020212",,,"Partiellement fermée","Plates-bandes et mobilier","Mixte",160.095,,,"20201126"
406354,"Verdun","VRD","I","VRD-I-1020151","20150606",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",492.706,,,"20201126"
406356,"Verdun","VRD","T","VRD-T-1020133","20131005",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",501.888,,,"20201126"
404750,"Villeray - St-Michel - Parc-Extension","VSMPE","A","VSMPE-A-1200014",,,"Ouverte",,"Asphalté ou bétonnée",731.435,,,"20191024"
405227,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1400001","20150701",20190701,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",104.684,,,"20191031"
402762,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000005","20100701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",96.984,,,"20191125"
402828,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000067","20150701",,"Ouverte","Mobilier","Asphalté ou bétonnée",97.653,,,"20191127"
406092,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000123","20201028",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1422.442,"61.5",,"20201130"
405014,"Villeray - St-Michel - Parc-Extension","VSMPE","A","VSMPE-A-1100025","20190701",,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",176.62,,,"20191023"
405017,"Villeray - St-Michel - Parc-Extension","VSMPE","A","VSMPE-A-1100015","20170701",,"Ouverte",,,178.219,,,"20191022"
405084,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1100023","20190701",,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",183.776,"1",,"20191022"
404793,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1300018","20200701",,"Fermée","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",145.281,"3.27",,"20201124"
404794,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1300018","20200701",,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",145.307,"3.27",,"20201124"
403971,"Plateau - Mont-Royal","PMR","T","PMR-T-1000074","20180801",20200808,"Ouverte","Plates-bandes et mobilier","Mixte",1007.365,"42.34",,"20201125"
403972,"Plateau - Mont-Royal","PMR","I","PMR-I-1000002","19800801",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1023.026,,,"20191118"
403973,"Plateau - Mont-Royal","PMR","I","PMR-I-1000004","19800801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1081.159,,,"20191118"
402299,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000090","20160701",20200923,"Fermée","Plates-bandes et mobilier","Mixte",114.602,,,"20201130"
402752,"Rosemont - La Petite-Patrie","RPP","J","RPP-J-1000084","20160701",,"Ouverte","Mobilier","Asphalté ou bétonnée",96.696,,,"20191127"
402755,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000056","20140701",,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",96.795,,,"20191126"
403558,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000068","20150701",,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",89.441,,,"20191127"
403548,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000093","20170701",,"Ouverte","Mobilier","Asphalté ou bétonnée",88.002,,,"20191128"
403551,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000110","20180701",,"Ouverte","Mobilier","Asphalté ou bétonnée",88.17,,,"20191129"
403980,"Plateau - Mont-Royal","PMR","A","PMR-A-1000029","20060801",20190907,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1211.082,"479.05",,"20191114"
403560,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000065","20150701",,"Ouverte","Mobilier","Asphalté ou bétonnée",89.839,,,"20191127"
403181,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000068","20150701",,"Ouverte","Mobilier","Asphalté ou bétonnée",106.352,,,"20191127"
403191,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000043","20130701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",107.059,,,"20191202"
402648,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000064","20150701",,"Ouverte","Mobilier","Asphalté ou bétonnée",165.324,,,"20191127"
402657,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000081","20160701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",167.303,,,"20191127"
402715,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000061","20140701",20201028,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",168.095,"5",,"20201130"
402446,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000025","20120701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",156.041,,,"20191206"
402450,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000070","20150701",,"Ouverte","Mobilier","Asphalté ou bétonnée",156.33,,,"20191206"
406462,"Sud-Ouest","SO","H","SO-H-1004015","20170701",,"Partiellement fermée","Plates-bandes et mobilier","Végétalisée",874.382,"95",,"20201218"
405706,"Verdun","VRD","J","VRD-J-1020121","20120922",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",148.654,,,"20201126"
405707,"Verdun","VRD","H","VRD-H-1020172","20170603",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",149.235,,,"20201126"
405708,"Verdun","VRD","H","VRD-H-1020172","20170603",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",149.313,,,"20201126"
401338,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000044","20191002",,"Ouverte","Mobilier","Asphalté ou bétonnée",163.804,"4.46",,"20191115"
406945,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000006","20120701",20130701,"Ouverte","Plates-bandes et marquage au sol","Asphalté ou bétonnée",122.811,"11.15",,"20191108"
